Restaurant,https://www.tripadvisor.com/ShowUserReviewsg40990d412949r517835388SunSurfRestaurantYorkBeachYorkMaine.html,Date of visit: August 2017, Sun  Surf Restaurant ,United States,Maine ME,York,"Boston, Massachusetts",Dinner with a side of racism,"We had quite the racist time here the other evening.There was a magician wandering the restaurant to interact with the children and I heard him start a trick at another table with the line, ""two chinese, two mexicans, and I..."" My husband is Chinese so we stared at each in shock for a moment and then I went to speak to the manager. When she asked what she could do for me, I explained that, while I was sure this older man working as the magician was lovely to them I was worried he might have been some employee's father , he had just started a trick with the line, ""two chinese, two mexicans, and I..."" and I thought that the restaurant management would want to know about it. I assumed, wrongly it turns out, that a young woman from New England in this day, so soon after the Charlottesville incident, would be concerned about the casual racism but she wasn't at all. She told me the management had hired this magician, she had no say in it, and that this line was only part of a trick anyway. I asked if she could think of anything in a magic trick that would make his opening acceptable and she started repeating, ""what do you expect me to do about this"" over and over. She finally offered to move us but I told her that wasn't at all my point; that I was more concerned that the restaurant had hired someone who was making casual racist comments and didn't appear to care. At that point, I walked back to my table to finish my father's birthday dinner. Our brisk waitress suddenly disappeared and we waited 40 more minutes for any food. At no time did anyone on the staff approach us to express concern or apologise and we were charged the full amount for our dinner."
Restaurant,https://www.tripadvisor.com/ShowUserReviewsg41623d384772r574728263OriginalGourmetBrunchHyannisCapeCodMassachusetts.html,Date of visit: April 2018, Original Gourmet Brunch ,United States,Massachusetts MA,Cape Cod,"Hyannis, Massachusetts",Racism everywhere,"Although the food was good and waitress was a sweetheart owner seemed to have a problem with us been there. I was celebrating my birthday and decided to go there for breakfast. Owner kept looking at us like he wanted us to leave during whole visit. There was other customers but he seemed to be hovering over us the whole time. We were drinking our coffee , he looked down on us and told us very rudely you good to go  The reason we came back there is because it seemed like a good family place. Now we are leaving with a sour taste in our mouth. We are definitely never coming back. Its unfortunate that in a town where JF Kennedy who supported civil rights, there is still issues with racism 50 years later."
Restaurant,https://www.tripadvisor.com/ShowUserReviewsg41855d849007r258314407LavenderAsianCuisineBarSudburyMassachusetts.html,Date of visit: March 2015, Lavender Asian Cuisine  Bar ,United States,Massachusetts MA,Sudbury,"Sudbury, Massachusetts",Just went to lavender in Sudbury MA where apparently they believe in racism. They picked on me because of my color/ethni,Just went to lavender in Sudbury MA where apparently they believe in racism. They picked on me because of my color/ethnicity. One of the mangers pushed and chest bumped me because I believe of my skin color. I can see no other reason. Won't be back there again  hope you won't either!
Restaurant,https://www.tripadvisor.com/ShowUserReviewsg42139d389642r578551637AstoriaPastryShopDetroitMichigan.html,Date of visit: May 2018, Astoria Pastry Shop ,United States,Michigan MI,Detroit,unknown,Holy low key racism,"the two girls that work in the morning today are incredibly racist. overheard them talking about another working saying "" i dont want a white girl working here"" obviously they do not realize many people in the city are bi/multi lingual. i will be contacting DHS because I doubt these two workers are even here legally. WHAT A DISGRACE !!!! NEVER EAT HERE OR GIVE YOUR MONEY TO THESE RACIST PEOPLE!!!!!!"
Restaurant,https://www.tripadvisor.com/ShowUserReviewsg42758d4516120r580915249SparkysDinerTraverseCityGrandTraverseCountyMichigan.html,Date of visit: May 2018, Sparky's Diner ,United States,Michigan MI,Grand Traverse County,"Grawn, Michigan",Didnt expect racism in this restaurant ,"This has been our long time breakfast spot. That was until our friends visited. They are Americans, business owners, in Traverse City. It shouldnt matter that one of the parents is from Vietnam. I expected more from this restaurant. They were treated like dirt. Sorry Sparkys diner. You lost good customers. "
Restaurant,https://www.tripadvisor.com/ShowUserReviewsg42794d3717334r583278296TimHortonsWarrenMichigan.html,Date of visit: May 2018, Tim Hortons ,United States,Michigan MI,Warren,"Detroit, Michigan",Racism! Abusive staff!,"Ive visited this Tim Hortons restaurant this past Sunday, May 27. Sign on the Doors said that dining room opened at 6 AM. When I went to open the door I almost pulled my rotator cuff out. I could clearly see three employees inside the store and the store was not busy... there was no one at the drivethrough. I knocked on the door and asked why the store wasnt open. A very tall employee approach the door angrily and aggressively. Yelling at me saying that the dining room was closed. I said the sign on the door here says that you open at six and it is now after 730. She screamed me that they didnt have enough people open the dining room and that time!and that when more people show up theyll open the doors. I was then told to take my white a to the drivethrough! This type of blatant racism is demeaning and unacceptable!.... we went to another Tim Hortons restaurant a short distance away at mound Road and 12 mile road...... they were only two employees there and they were very busy.... but the dining room was open!... The demographics there were so much better!..and so was service! They were really nice and went out of their wayMake my girls coffee better!.... I explain my situation they told me they had received many complaints about the other store location in the past!!.....Avoid the Van Dyke Location!. Unless you want to hear hate speech by abusive staff! I will be contacting Tim Hortons corporate office about this experience!.. gave one star because I COULDNT give a zero!.."
Restaurant,https://www.tripadvisor.com/ShowUserReviewsg43552d848165r664512087JosephsRestaurantandBarStillwaterMinnesota.html,Date of visit: April 2019, Joseph's Restaurant and Bar ,United States,Minnesota MN,Stillwater,unknown,Saddened by Unfortunate Racism by Manager,"We were seated at the bar and the bar staff was very friendly and enjoyable. We ordered drinks and food and had just begun to eat when the manager walked over to us and put our bill inside a glass, and sat it down in front of us and walked away. The restaurant was full and from our observation no one else was given their bill inside a glass as they were still eating. The assumption by us was that we were to leave as soon as we were done eating. My husband was the only minority eating in the establishment at the time, which also made us wonder if we were getting targeted for being a minority family. Josephs is known for really good pie, which we were planning on ordering as well but we were not even given the option. The bar tender apologized for the rudeness displayed by the manager. My husband asked to speak to the manager and moved him into the lobby so that he was respectful of the other patrons. My husband voiced his concern to the manager and the manager began yelling at him, stating he gives the bill like that to all patrons, which as we observed was not true. The manager on his own without being questioned about racism stated, Im not a racist, but obviously that was a driving force behind his action to give us our bill while we were still eating or else he would have never jumped to that conclusion. The manager knew what he did was wrong, and his unprovoked denouncing of not being a racist was evidence of his true feeling that he didnt want us in his establishment."
Restaurant,https://www.tripadvisor.com/ShowUserReviewsg4366462d7046084r665759239NeptunesBeachBarInhambaneInhambaneProvince.html,Date of visit: April 2019, Neptune's Beach Bar ,Africa,Mozambique,Inhambane Province,unknown,Good food but rife with racism,"We had a great culinary experience, with multiple recommended seafood dishes. We were enjoying a lovely lunch until we become uncomfortable overhearing the manager speaking to Mozambican customers and local staff in the most degrading way. The white South African owner said he had done the Mozambicans a favour by allowing them to eat at his restaurant. Even though we loved the food we will certainly not be returning to the restaurant and hope to never ever observe such racism in this day in age again."
Restaurant,https://www.tripadvisor.com/ShowUserReviewsg44973d1349380r640815703JohnMineosTownandCountrySaintLouisMissouri.html,Date of visit: December 2018, John Mineo's ,United States,Missouri MO,Saint Louis,unknown,Old school racism,"The food was adequate but the service was DEPLORABLE. I've never been to a restaurant where old school racism and classism was so apparent. Not having experienced anything like this in 30 years, I had apparently erroneously believed that St. Louis had become more progressive than this. But the treatment received at John Mineos clearly suggests otherwise. Not only was the behavior of the manager on duty bad, but in providing feedback to the owner's son, John Jr., it was clear that the manager's behavior was condoned. This is my first online review, but felt this was particularly warranted. It is places like this that give St. Louis a bad reputation. I will never patronize this establishment again. Very disappointing."
Restaurant,https://www.tripadvisor.com/ShowUserReviewsg45981d2102772r267639769FiveGuysNorthLasVegasNevada.html,Date of visit: April 2015, Five Guys ,United States,Nevada NV,North Las Vegas,Nevada,Five Guys  Racism or just BAD customer service... pick one,"first of all the burger was good... i will not lie... even though i am angry  insulted and offended  the food was goodthat is not my issuei downloaded the five guys app today  and used it for the first time today 4/23/15i paid for it through the app and got an email telling me to go pick it upi go there... there was 1 man ahead of me which they quickly took care of so i stood under the GIANT RED PICK UP HERE signand waited my turn... and waited... no one made eye contact  no one acknowledged me... no one offered to help me...and i waited...before we go any farther... i am a large african american man with a beard and dark sunglasses dressed in black  i am often mistaken for an exline backer   NOTHING ABOUT ME IS ""invisible""... my appearance  I'm not someone not to be noticed... especially since at that time... i was the ONLY person in line...waiting... and waiting.. under the big red sign that says PICK UP ORDERS HERE with an arrow... and i continue to wait... still with no acknowledgement or eye contact from ANY of your staff! at all. Not even a hello sir... not even that... nothing.then... something out of the 1940's happened... a Caucasian...yes... five guys... check your security cam footage... a modern day Caucasian couple walked in the restaurant  and yes walked in... i was ALREADY inside and waiting they came in from the street... a woman with purple hair and a tattoo'd guy... strolled up to the counter and was immediately... IMMEDIATELY helped!!you will see me standing there at the counter amazing on how they are helped IMMEDIATELY while i am ignored... and NO... it was NOT busyi was clearly first! and your security cam video will CONFIRM THIS!!i was shocked... in a matter of moments i was thrown back through time... wowrather then throw a fit... or something stereotypical... i then walked over and stood behind them... and only then.. did i get servedso to recap... i ordered first through the app  got there first... but still got served second AFTER the Caucasian couple...Ok... so you the reader will now say... he's playing the race card ok... then you must then agree that IF this is NOT racism then its the worse customer service imaginable would you agree with thatto be ignored by 5 or 6 employees... not one  even making EYE CONTACT with me until i stood BEHIND the white couple to be served second even when i got there BEFORE they didwhy does your app tell me to go pick up my burger then ignore me when i get to the pick up windowwhy do your employees ignore people standing at the pick up windowwhy did you serve a Caucasian couple who entered your restaurant long after i did...  ahead of me why did you do that Five Guys... pull the security cam footage and look at it....the info  Tran Seq No: 273239  store NV1265  time 6:52:16pm  date today 4/23/15  web order 39  order 16000959sincerely,DGPS its 2015... not 1941  people should be served in the order that they come to the counter... not based on the bias of your staffthe info  Tran Seq No: 273239  store NV1265  time 6:52:16pm  date today 4/23/15  web order 39  order 16000959"
Restaurant,https://www.tripadvisor.com/ShowUserReviewsg45981d2102772r267637937FiveGuysNorthLasVegasNevada.html,Date of visit: April 2015, Five Guys ,United States,Nevada NV,North Las Vegas,Nevada,Five Guys  Racism or just BAD customer service... pick one,"first of all the burger was good... i will not lie... even though i am angry  insulted and offended  the food was goodthat is not my issuei downloaded the five guys app today  and used it for the first time today 4/23/15i paid for it through the app and got an email telling me to go pick it upi go there... there was 1 man ahead of me which they quickly took care of so i stood under the GIANT RED PICK UP HERE signand waited my turn... and waited... no one made eye contact  no one acknowledged me... no one offered to help me...and i waited...before we go any farther... i am a large african american man with a beard and dark sunglasses dressed in black  i am often mistaken for an exline backer   NOTHING ABOUT ME IS ""invisible""... my appearance  I'm not someone not to be noticed... especially since at that time... i was the ONLY person in line...waiting... and waiting.. under the big red sign that says PICK UP ORDERS HERE with an arrow... and i continue to wait... still with no acknowledgement or eye contact from ANY of your staff! at all. Not even a hello sir... not even that... nothing.then... something out of the 1940's happened... a Caucasian...yes... five guys... check your security cam footage... a modern day Caucasian couple walked in the restaurant  and yes walked in... i was ALREADY inside and waiting they came in from the street... a woman with purple hair and a tattoo'd guy... strolled up to the counter and was immediately... IMMEDIATELY helped!!you will see me standing there at the counter amazing on how they are helped IMMEDIATELY while i am ignored... and NO... it was NOT busyi was clearly first! and your security cam video will CONFIRM THIS!!i was shocked... in a matter of moments i was thrown back through time... wowrather then throw a fit... or something stereotypical... i then walked over and stood behind them... and only then.. did i get servedso to recap... i ordered first through the app  got there first... but still got served second AFTER the Caucasian couple...Ok... so you the reader will now say... he's playing the race card ok... then you must then agree that IF this is NOTracism then its the worse customer service imaginable would you agree with thatto be ignored by 5 or 6 employees... not one  even making EYE CONTACT with me until i stood BEHIND the white couple to be served second even when i got there BEFORE they didwhy does your app tell me to go pick up my burger then ignore me when i get to the pick up windowwhy do your employees ignore people standing at the pick up windowwhy did you serve a Caucasian couple who entered your restaurant long after i did...  ahead of me why did you do that Five Guys... pull the security cam footage and look at it....the info  Tran Seq No: 273239  store NV1265  time 6:52:16pm  date today 4/23/15  web order 39  order 16000959Sincerely,DGPS its 2015... not 1941  people should be served in the order that they come to the counter... not based on the bias of your staffthe info  Tran Seq No: 273239  store NV1265  time 6:52:16pm  date today 4/23/15  web order 39  order 16000959"
Restaurant,https://www.tripadvisor.com/ShowUserReviewsg46066d412973r348051901LibbysBarGrillDurhamNewHampshire.html,Date of visit: February 2016, Libby's Bar  Grill ,United States,New Hampshire NH,Durham,"Rome, Italy",Food with a side of racism,"SeriouslyWe are on 2016 and my friend who went there was treated horribly with racial slurs and sexual innuendos by the staff...all because being Asian in a mixed relationship.Disgusting, some behaviors must be punished."
Restaurant,https://www.tripadvisor.com/ShowUserReviewsg46290d4416232r283480009BroadwayDinerBayonneNewJersey.html,Date of visit: June 2015, Broadway Diner ,United States,New Jersey NJ,Bayonne,"Jersey City, New Jersey",Den of racism or discrimination Worst diner experience ever!!!,"Worst service ever... Was seated tonight by their host, who didn't ask what we wanted to drink... Was looking over the menu for a long while, and not even the managers or waitstaff bothered to pass by and see what we wanted to drink or have for appetizers... About 30 minutes passed by, and during that time, we noticed some mexican waitress pass us up a total of six times, while ignoring us... A woman with glasses and some guy wearing a tie, who looked like managers, passed up our table and didn't acknowledge us either... The busboys also didn't give us the time of day too...The thing I noticed was that the nonminority patrons were being served, paid attention to, and chatted to by the above mentioned people in the restaurant my wife and I are both of Filipino background...I experienced discrimination in my life when living in South Carolina and in Texas, but would never think I'd be discriminated against here in New Jersey... We both walked out and the two filipino hosts/cashiers asked why we were leaving , and my wife replied, saying that we were discriminated against, and ignored for the time we waited for service... Never again... We drove to McDonald's drive through, and received immediate service, and acknowledgement of our existence... Their fast food made up for the bad ""nonservice"" and racism we received at Broadway Diner... Also, too bad the Lighthouse Diner down the street was closed, because they know how to treat their customers with respect and courtesy..."
Restaurant,https://www.tripadvisor.com/ShowUserReviewsg47958d4539797r666036125PapaJohnsPizzaIthacaFingerLakesNewYork.html,Date of visit: May 2018, Papa John's Pizza ,United States,New York NY,Finger Lakes,"Ithaca, New York",Cruddy pizza with side orders of racism and antiworker policies,"I used to go to this restaurant a LOT. Then I noticed that the ""quality ingredients"" were not as fresh as those used by other nearby pizza places, and that my order would be missing items when I picked it up. When they started cutting corners, supposedly to skirt the regulations of the Affordable Care Act, I raised concerns but was brushed off. Then Papa John's became the national symbol of racist pizza when the founder made racist comments and the chain came down on the wrong side of the NFL kneeling players controversy. That was it for me. I won't go back, and I encourage anyone with taste buds and a conscience to get their pizza somewhere else."
Restaurant,https://www.tripadvisor.com/ShowUserReviewsg49206d516611r613486019DixieDinerHendersonvilleNorthCarolina.html,Date of visit: September 2018, Dixie Diner ,United States,North Carolina NC,North Carolina Mountains,"Asheville, North Carolina",Overt racism and hostility,"Not exactly what you would call southern hospitality. I cant say anything about the food since no one would seat us. My father and I came in and stood waiting for someone to acknowledge us, quietly admiring the muffin case. We waited, wondering if it was a seat yourself kind of placeuntil a man walked in and was immediately offered one of many open tables. Hostesses and waiters brushed by us as if we werent there. A sickening feeling of rejection and discrimination settled in my gut. We werent wanted thereeven our check wasnt worth the price of having an Asian man and his biracial daughter in their pristine space. And to be honest, the muffins didnt really look that great."
Restaurant,https://www.tripadvisor.com/ShowUserReviewsg499644d7226621r562462358ClubhotelChinchillaQueensland.html,Date of visit: February 2018, Club hotel ,South Pacific,Australia,Queensland,unknown,PEOPLE RACIST !!,"I couldn't go inside only because of my nationality....So disappointing, and really surprise to see this kind of racism in Australia."
Restaurant,https://www.tripadvisor.com/ShowUserReviewsg499644d7226621r562460336ClubhotelChinchillaQueensland.html,Date of visit: February 2018, Club hotel ,South Pacific,Australia,Queensland,unknown,Very shocked about the racism,I just arrived in Chinchilla and was refused the entry just because I hold a french passport. This kind of racism even if this establishment has some previous stories with other people has nothing to do in 2018. I didn't want trouble and I just came back home but I want to warn other people about the way of thinking of the management there. Have a good and safe night everybody.Cheers.
Restaurant,https://www.tripadvisor.com/ShowUserReviewsg50112d2536219r469339508TJsRestaurantandLoungeBoardmanYoungstownOhio.html,Date of visit: March 2017, TJ's Restaurant and Lounge ,United States,Ohio OH,Youngstown,OHIO,Racism on the side,"My husband and I are an interracial couple. We picked TJ's for a quick dinner before going to the movies next door. . We had a somewhat lackadaisical waitress. She took our order. She never brought the dinner salad that went with the meal. We got our food timely. She went to talk to another table. They start talking movies. Now mind you I'm only eight feet away in a relatively empty restaurant. Male patron says ""I'll see anything with Denzel in it."" Wife says ""He's colorless!"" Ok. Bad enough but not her yet. Wife says "" I don't know why Black people complain about not being in movies."" Waitress: ""You know them. They complain about everything.""I don't care if a server doesn't share my taste in movies, but I'm really not thrilled when I get a helping of their personal racism as a side dish. Waiting on an apology from management for this egregious racism from their employee. In the meantime, I'll make sure no one I know books there."
Restaurant,https://www.tripadvisor.com/ShowUserReviewsg51000d15257676r635377026PizzaHutSpringfieldOhio.html,Date of visit: November 2018, Pizza Hut ,United States,Ohio OH,Springfield,Northern Virginia/DC,Boycott Racism  From an Interracial Family that does not see racism much but this was clear,"I may update if Corporate Pizza Hut responds, but people need to know.On November 20, 2018 at noon, Kayla treated my son with racism or extreme rudeness. In either case, when I called that afternoon to speak to a manager, she told me that she was a manager. When I asked her why she kicked my son out of the restaurant, she denied his story.Manager on Duty: Kayla, the one with blue hairSum: What was supposed to be a treat, a nice distraction, from his greatgrandmother in the hospital became a sad reminder of the state of this country today.Details: On Tuesday, November 20, 2018, my Grandmother was taken for tests directly before noon. We used navigation to find a place where there was a great deal of fast food to distract the boys. My 12yearold was given a 10 bill and we said we would circle around to get him after the rest of us went through drive through.  When we made it through Taco Bell then the Steak and Shake, we circled back to pick up our straight A, son to discover that he wasnt given a treat at all, but a life lesson on how people can be less than decent to others. I walked in and asked for a menu so I could see the toppings. The lady behind the counter said that they did not have a menu. I ended up just adding pepperoni because I was embarrassed to keep asking. But before she put my pizza in the oven, another person walked in with a baby. She spoke with that person and just let my pizza sit there. When the person left, she put my pizza in oven. When the pizza came out, she said, Bye, you can go now; I have other customers.  My son was shocked and left the restaurant as instructed. He is used to listening to adults. But, when he got in the car, he told me that a blue haired woman named Kayla told him to leave the restaurant because she had other customers even though there were not other customers in the restaurant. There was a small table and two chairs that could be seen from the window where he could have sat until we returned. He ended up going inside the door briefly because he was getting cold but then we came to get him.  When this story was told in the hospital, I promptly called the store. I asked to speak to the manager. Kayla said that she was the manager. I stated that my son said that he was asked to leave the restaurant. She stated that she was the only one that had been in the restaurant all day and that this did not happen. This didnt make sense; this 12 year old had no reason for creating this story nor was this fun or a getoutoftrouble story. This was just sad."
Restaurant,https://www.tripadvisor.com/ShowUserReviewsg51463d1067053r165815230LeoKensTruckStopRestaurantLawtonOklahoma.html,Date of visit: June 2013, Leo  Ken's Truck Stop  Restaurant ,United States,Oklahoma OK,Lawton,"Charleston, South Carolina",Don't support racism/bigotry,"The owners of the restaurant are not tolerant to people who speak other languages or dialects. If they hear people speaking nonEnglish languages, they have a laminated placard telling them to stop speaking foreign languages in the US. image below The worst part is their rude demeanor toward these paying customers. If you can stomach this ignorance and hatred, it looks like normal truckstop eating.http://imgur.com/7pZY2RC"
Restaurant,https://www.tripadvisor.com/ShowUserReviewsg51887d1898887r611243538DoubleDsCafeGoldBeachOregon.html,Date of visit: August 2018, Double D's Cafe ,United States,Oregon OR,Oregon Coast,"Ashland, Oregon","I don't want a side of racism with my eggs, actually","Family of 4 stopped here for breakfast. We wanted to like this place, but there's a lot of issues. 1. Family member of owner with his racist ""White pride"" tattoo. Yuck. 2. 10 or 11 year old daughter of owner was working the cash register. She charged 96 on our debit card for a 40 breakfast. The card, thankfully was declined. My husband explained the mistake to the owner and instead of apologizing for the mistake and maybe saying a child shouldn't be given the task of using a credit card machine, she was rude. She eventually reversed the charges and we paid in cash, but their mistake tied up our money for 24 hours. They were not authorized to charge that amount to our account. 3. Food was mediocre. 4. Ownerspent the entire time YELLING ""get on the list"" to anyone walking in the door. It was obnoxious. 5. Tattoo guy who was related to the owner had a 2 year old daughter who was running all over the place with a lollipop in her mouth. Racist people do make the best parents. /sarcasm.Double gross!"
Restaurant,https://www.tripadvisor.com/ShowUserReviewsg52024d5593633r566730912PetiteProvencePortlandOregon.html,Date of visit: March 2018, Petite Provence ,United States,Oregon OR,Portland,"Portland, Oregon",Modern day racism at its finest!,"I have been a loyal customer for over 10 years, but today was my last visit. You cannot treat people differently because of their race, skin color, age, etc... its against the law and violates a person's civil rights. Shame on you!"
Restaurant,https://www.tripadvisor.com/ShowUserReviewsg52053d4628357r203648435CourtStreetDairyLunchSalemOregon.html,Date of visit: May 2014, Court Street Dairy Lunch ,United States,Oregon OR,Salem,"Salem, Oregon",Lousy attitudes...and racism!,"Going to start by telling you, this WAS one of our favorite places to stop for lunch. A neat old diner that opens early, closes in the afternoon. We have had many good burgers and hot turkey sandwiches here. One of the waitresses here has always been friendly and a great server. One of the other waitresses...not. And I think the owner needs to learn to smile. Today we walked in at 1:40 p.m.. Closing time is 2:00 p.m.. There were four or five tables with people in various stages of their meal. Hubby asked as we walked in, ""Are we coming in too late"". The good waitress says, ""Oh No, come on in!"". We quickly ordered, since we know what we wanted, and had only water to drink. As we sat there, one or two tables finished and left. I saw two meals come out of the kitchen and delivered to a couple of men. At about three minutes to 2:00 they went over and flipped the open to closed on the door. Our lunch got delivered, and I had to ask for a couple of condiments that usually get delivered to your table on an order of ""hamburgers"" They got delivered to the table, no one asked if we wanted more water...or if our lunch was ok. Now get this...they started vacuuming with a LOUD vacuum. Nice touch to us starting our sandwiches! Then when she stopped vacuuming to go into the back for something, an older man, who was either a coowner or waiting for one of the workers to get off work, let out a racist rant on jay walkers! Something about so many of them get ran over because they look just like a shadow! No kidding, we are eating our lunch, and this guy just let it out! Then the waitress came back and started up old faithful and the noise started up again! We were gulping our food down this whole time, as we felt pressured to get done. Again, no one asked how are meal was, or if they could get us anything else. When we got up to pay, with cash the waitress said the cash register was taken into the back, and went back to get our change. We left feeling like we were unwanted guests, got horrible service, and were very upset about the racist joke that was told. I feel like NEVER going back, and will not recommend this place any more. The main thing here is this; We ASKED if we were coming in too late. Twenty minutes before they were to close. THEY said come on in. The vacuum should have not been ran while we were eating, the racist needs to shut his mouth, and the waitress needs to do her job, and serve us like customers...not intruders."
Restaurant,https://www.tripadvisor.com/ShowUserReviewsg52178d2302336r482119898BedfordDinerBedfordPennsylvania.html,Date of visit: May 2017, Bedford Diner ,United States,Pennsylvania PA,Bedford,"Pittsburgh, Pennsylvania",I can't believe that there is STILL racism in 2017!!,"My hubby and I are actually still in this situation. I am in the diner, writing this review. That's how bad it is.My hubby and I heard about the great food at this diner.. and the fact that this was the spot that the locals hung out.We stepped in the door, and that was the first problem. The, 'locals' were STARRING at us, as if we were a science experiment! As we stood there waiting to be seated, several waitresses, buzzed by us. Finally, a woman quickly, 'cleaned' a table. She walked by us saying, ""You can sit there.."" and pointed to the table. Which still has sticky stuff on it.As we made our way to the table, in this tiny, box of a restaurant, the locals never took their eyes off of us! Trying to make it uncomfortable for us. Every move we made, all eyes were on us. I was afraid to order anything like eggs or bacon, thinking that they may do something to our food, and advised my husband to get something that was like, bread or pancakes. We didn't drink the water, and ordered pancakes and potatoes. Overall, the food was okay, and our waitress, who incedently, tried to be nice, was probably the kindest one there. It took Ages to get our food, and seconds to get the check. If you are visiting the Bedford PA area, and you are a race, other than Caucasian, do yourself a favor, eat somewhere else. Unless, you enjoy feeling as if you are back in the 1950's1960's and may get food and drinks thrown on you. Seriously.Thankfully, we just paid. We're out of here! Yay!!"
Restaurant,https://www.tripadvisor.com/ShowUserReviewsg52563d7930751r408356899TheViewatMorganHillEastonPennsylvania.html,Date of visit: August 2016, The View at Morgan Hill ,United States,Pennsylvania PA,Easton,unknown,racism at its finest,"I normally don't post negative reviews but this needs to be said.the view is pretty much all you get when you go here. I was hesitant after my mother in law made reservations to go here after reading reviews but decided to see for myself. The evening started off with them misplacing our reservation so we had to wait while they prepared a table for us. After that it was all down hill. we had a server that had no idea what she was doing, didn't offer us any specials or. cocktails. It took us 15 minutes to receive our drinks and another 20 for our apps. half of the table entrees were cold and my father in laws steak was prepared well done after he requested medium rare. the whole time we were swatting away flies. very Unappetizing. We ended up boxing our food and weren't even offered desserts. to put the cherry on top of a horrible evening the bathrooms were horrendous. I heard a guest at the bar commenting about them to who I assume is a manager who replied,"" that was the Asians that were here earlier, I will find a server assistant to take care of it."" ARE YOU KIDDING ME! what kind of manager says something like that about their guests, and TO a guest. Completely unprofessional and racist. Furthermore if she had any inclination that the bathrooms needed cleaning she is more than capable of taking care of them herself. I am offended and completely disappointed. We will not be back and will be sure to warn our friends"
Restaurant,https://www.tripadvisor.com/ShowUserReviewsg52598d836707r646631963LeesHoagieHouseTheValleyEmmausPennsylvania.html,Date of visit: January 2019, Lee's Hoagie HouseThe Valley ,United States,Pennsylvania PA,Emmaus,unknown,Cheesesteak with a touch of racism...,"Im not sure how to review this... cheesesteak is good! I mean Ive had better but also worst. The thing is the first time I went was a Saturday around 8:15 pm and they told me that the kitchen was closed so I thought well, the sign says they close at 9:00pm but as no one is here, this guys probably want to go home, which is fine for me.So, second time, around lunch time, fox news loud as hell and they guy who cooks staring at me yes, when you see me you just cant deny Im latino. Third and probably last time there, I went with a coworker superextremelywhitegirl and we both ordered the same cheesesteaks of course but separated. Hers, like made in heaven!!! Mine, bread wasnt fresh at all! Like 0.5 oz. of meat, almost no cheese, couldnt find a single piece of onion and of course, I couldnt leave without a headache due to fox news announcers and this guy who looked at me like if I were a criminal... I started this rating them as average but I remembered everything and now Im really upset so poor it is not terrible because food isnt that bad though"
Restaurant,https://www.tripadvisor.com/ShowUserReviewsg53609d11961553r659405855ParkRecSaintPetersburgPennsylvania.html,Date of visit: March 2019, Park  Rec ,United States,Pennsylvania PA,Saint Petersburg,unknown,Racism,"In this establishment they committed racism towards me. The waitress at the bar Asianlooking two tails, black hair. I just commented to identify it treated me in a racist way when she realized that I am a Latina. It is the second time it happens with the same bartender. I'm very disappointed about this place. I will not come back; a pitty since it was one of my favorite places in st Pete. I wont recommend this place ever, all because of her treat."
Restaurant,https://www.tripadvisor.com/ShowUserReviewsg53933d4649953r527843829JoesPlaceWaynePennsylvania.html,Date of visit: September 2017, Joe's Place ,United States,Pennsylvania PA,Wayne,unknown,Cheap food and racism,"Want your food with a side order of racism and false patriotism Then by all means have a chat with the owner, Marty. He lives his life as if the Civil Rights Movement never happened. When things are busy not a peep out of him, when things are slow and its him and some of his select regulars get ready for the vitriol to flow. If your not a ""patriot"" or you have a differing opinion the only facts that count are the one sided facts that Marty has. Best not say anything that makes him look like the fool that he is or he will take it personally. While the bargain prices for his food look good, be prepared to swallow your pride."
Restaurant,https://www.tripadvisor.com/ShowUserReviewsg54070d912586r183323273CaffeITRICranstonRhodeIsland.html,Date of visit: November 2013, Caffe ITRI ,United States,Rhode Island RI,Cranston,USA,Racism,"My husband and I have been dining here for many years. In the course of those years, we have introduced a number of our friends to Caffe Itri. Our meals and the service have always been pleasantuntil now. Tonight, we entered Caffe Itri with an out of town guest. Our guest is AfricanAmerican, we are white. The restaurant was very busy and we were told that the wait for a table for our party of 4 would be approximately 20 minutescompletely understandable under the circumstances. After approximately, one half hour, a 'fourtop"" table opened up. The ""hostess"" chose to seat a party of three which had arrived well after us at the table. When we protested, the hostess disingenuously claimed that the table would not accommodate four people!! Since we have been great customers and good tippers over the years, it is hard to imagine that this decision was not motivated purely by racism. Needless to say, we will not be returning."
