Hotel,https://www.tripadvisor.com/ShowUserReviewsg154235d3508178r402035548OneXalapaLasAnimasXalapaCentralMexicoandGulfCoast.html,Date of stay: August 2016,One Xalapa Las Animas,Mexico,Central Mexico and Gulf Coast,Veracruz,"Jeffersonville, Indiana",Very racial people,If you are   From the United States they do not like you I came through The lobby to go to my room one night they made racial remarks will not stay here anymore The room was nice and clean the maid came every day when I got back the room was nice but the people at the front desk some of them very very rude.
Hotel,https://www.tripadvisor.com/ShowUserReviewsg1498192d4521279r224174326MountainViewResortMindemoyaManitoulinIslandNortheasternOntarioOntario.html,Date of stay: August 2014,Mountain View Resort,Canada,Ontario,Northeastern Ontario,unknown,"Enjoy Mountain View Resort's scenic beauty on Manitoulin Island, Ontario, Canada for a tranquil getaway!","My family and I love coming to Bob and Peggy Hildebrandts Mountain View Resort on beautiful Manitoulin Island every year! If you want to enjoy a restful vacation away from the trappings of technology and stressful city life, Bob and Peggys Mountain View Resort with its spectacular views of pristine Lake Manitou is the perfect remedy to help you unwind.I'd like to address some negative reviews left by three previous guests that won't likely be allowed to stay at the resort ever again I'm sure in which they accused Bob and Peggy of rudeness, racism, and unfair rules.The false accusation of rudeness: One guest stated that the Hildebrandts offered a fire pit on the resort's private beach, but then these guests were denied use of the fire pit. That was due to the fire ban that was being enforced on Manitoulin Island at that particular time due to extremely dry weather conditions that greatly increased the risk of fires spreading into the heavily wooded areas from sparks and flames. When there was a fire ban in place, Bob and Peggy had no choice but to comply with those regulations and it's disappointing that those particular guests had no consideration for the safety of their hosts, other guests, or islanders when Peggy very clearly and courteously explained the conditions of the fire ban to them.The false accusations of racism and unfair rules: Another guest accused Bob and Peggy of racism which is utterly petty nonsense since nothing could be further from the truth. The Hildebrandts enjoy having guests of all races, colours, and creeds and race has never been an issue. The key though is guests have to be respectful of the hosts and of other guests on the resort. Ive found that those that obsess about racism and accuse others of racism are often racists themselves. Its not racist to enforce a fire ban in place, to ask guests to not throw rocks in the lake or in the dock area, to ask guests particularly children to not stand in boats used by other guests, to ask guests to kindly sweep and tidy their cottages before leaving, and to maintain some tidiness outside of their cottages for the benefit of other guests and the hosts trying to attract additional renters.Apparently, these three guests and/or other members of their family became so obnoxious due to not being able to use the beach fire pit and having to comply with some simple rules that other cottage renting establishments ask of their guests that they repeatedly paced around the Hildebrandts home and rang their doorbell hundreds of times to harass and intimidate the Hildebrandt family which is not an intelligent or civilized way to behave, least of all when one is a guest on a resort.Sadly now and then, Bob and Peggy have had to put up with some very spoiled entitled guests that are unwilling to respect a few simple rules and instead they prefer to make false, wild, irrational accusations against their gracious hosts.So, to sum up, I highly recommend spending a week or more at Mountain View Resort which will certainly help you feel refreshed. Remember that respect is a twoway street and Bobby and Peggy are always willing to make their guests stay as comfortable and enjoyable as possible as long as their guests' expectations are realistic. The Hildebrandts are wonderful people and their cottages are some of the cleanest and most comfortable ones available on Manitoulin Island. Cherish your time there and have fun like my family and I have every single year! Thank you so much, Bob, Peggy, and Katie! All the best from Jon Hammond."
Hotel,https://www.tripadvisor.com/ShowUserReviewsg1498192d4521279r175182621MountainViewResortMindemoyaManitoulinIslandNortheasternOntarioOntario.html,Date of stay: August 2013,Mountain View Resort,Canada,Ontario,Northeastern Ontario,unknown,Stay Away from ruining your vacation!!!,"Hello,I would like to let you know that our experience at mountain view resort was shocking.  The location of the resort is really nice and the cottages are in ok condition.  Problem is you cannot do anything there....no bonfire...no beach....the owner is so possessive of her cottages that she is constantly walking around checking if you are not doing anything that she doesn't like...she will come a remind you 20 times that make sure you clean the cottage before you leave....put dishes away...constantly giving us the rules....even though we are all adults she annoyed us so much that we had to hide and stay out of the resort to get away from her....on top of all this she is very racist for sure her comments are shocking and she is out right rude....if you want to have a peaceful time and have some respect I would not recommend this one to anyone as Peggy and Bob the owner will ruin your vacation for sure and it is a Guarantee."
Hotel,https://www.tripadvisor.com/ShowUserReviewsg1498192d4521279r175094549MountainViewResortMindemoyaManitoulinIslandNortheasternOntarioOntario.html,Date of stay: August 2013,Mountain View Resort,Canada,Ontario,Northeastern Ontario,unknown,Rude and racist host.,"The host Peggy was very rude and made racist remarks. She had her own rules like no campfires, etc.   View from the cottage was awesome. The location was good.If I come back again I would pick a cottage with a different owner."
Hotel,https://www.tripadvisor.com/ShowUserReviewsg2213415d2515160r600552444HotelBerriVersallesErrenteriaProvinceofGuipuzcoaBasqueCountry.html,Date of stay: July 2018,Hotel Berri Versalles,Europe,Spain,Basque Country,unknown,Racist attitude from the owner...,we had a terrible and sad experience with the owner.. he made racist comentaries and even insinued that we did not have values just because we were not Europeans... we end up cancelling the booking immediately..
Hotel,https://www.tripadvisor.com/ShowUserReviewsg47962d13528097r613491065HotelNinetyFiveJFKAirportJamaicaQueensNewYork.html,Date of stay: September 2018,Hotel Ninety Five  JFK Airport,United States,New York NY,Queens,unknown,Disclaimer the people at front desk are RACIST!!,"Okay so the people that run the hotel are fromIndia and apparently they own and work there. The front desk is extremely prejudice and racist against Black people. My significant other was treated very distasteful. I came off the elevator and the lady at the front desk was speaking to two other white guests , I stepped outside and forgot something so I came back in and proceeded to the elevator she then said Where u going Me being totally  confused I was like excuse me Im a guest here. So we went out and came back the lady at the front desk was in my room and went through my personal items. Then I had someone who was driving me come to pick us up and she told him he cannot wait in the lobby and to step outside. My significant other asked her what the problem was and she then said to him dont ask me anything!! At this point we were beyond confused. I went up to my room to get ready she then called the room and ask for someone to come to front desk immediately. My bf went down as I was still dressing he then calls me to say that her husband who works there as well said and Im quoting  I dont care  and check out immediately and that the lady at the front desk said my bf harassed her when my bf said to him well u have cameras check to see if I harassed her. He didnt care at all. I then came downstairs with my luggage and I put the key card on their desk the man then threw the key card at my bf head and proceeded to curse racist slurs at us. It was truly horrific and disturbing to see that in 2018 you cant even get peace of mind. I wont advise anyone to stay there. They are UNPROFESSIONAL and their service was in no way comforting. I dont like making things about race but I couldnt see any other reason why they would treat us so poorly and the racist comments made after he threw something at us makes it more so."
Hotel,https://www.tripadvisor.com/ShowUserReviewsg319729d2486647r439210936HotelMoonlightPushkarPushkarAjmerDistrictRajasthan.html,Date of stay: November 2016,Hotel Moonlight Pushkar,Asia,India,Rajasthan,unknown,Worst of the hotel  a RACIST owner! Beware,"I was travelling along with my younger brother and a friend to attend Pushkar fair. After reading through reviews of quite a lot of budget hotels, I chose hotel moonlight. As the owner ""Joshi Ji"" says that ""Ask anywhere in Pushkar about him, that he is so well known. true but for wrong reasons."". After travelling from Delhi to Pushkar for the entire day, we were excited to find the hotel and check in the room. To our surprise we were asked to remove our shoes and the owners brother ""Vikram the most rude person I have met in the hospitality trade"" banged the door on our face saying that we have to keep our hotel clean so stay out. He was busy with some disastrous incense sticks in the lobby which is dark and gloomy like any ""RED LIGHT AREA"". He said there is a booking but of the next day not the day we reached which was a blunder made by him and the owner. He wasted our 02 long hours in arguments and was not even apologetic. I looked for another hotel and asked him to offer a complementary dinner to us. The owner moron Joshi agreed and asked for our favourite dish to be prepared. We simple asked for good food and no such special arrangements to be made. After visiting the fair, we went for a dinner at his hotel and Vikram said ""Are the guests Indians or foreigners"" He dos not entertain Indians  and is a racist.. Again as he misbehaved, he back stepped saying ""I will not provide you with the dinner"" which is more than the cost you have paid"". Please beware of this hotel and the owner. He is a thief, racist and a psychopath.For further details about this hotel and the owner, you may contact me at paridhig15@gmail.com"
Hotel,https://www.tripadvisor.com/ShowUserReviewsg319729d2486647r238453153HotelMoonlightPushkarPushkarAjmerDistrictRajasthan.html,Date of stay: November 2014,Hotel Moonlight Pushkar,Asia,India,Rajasthan,unknown,RACIST  RUDE  UNPROFESSIONAL,First of all our first experience in 2012 was an amazing exp at this place.... we came for the pushkar fair... the host was very courteous and friendly... suggested us some really good places...in short treated us with respect... that is the very reason we planned to stay at moonlight again this year from 4 5 th November 1 night 2 days... but to our surprise the very same owner i think was going through some tough times in his life... i just couldn't believe my own eyes and ears... this is the very same guy who became friends with us when we stayed for the first time... and now he was completely opposite... since the start he was a little irritated by the fact that we tried to avail the feature of 'free pick up from the bust stand'  service which was mentioned on the hotel's business card... i thought that's just a small debate we had no biggie... the big surprise came at the time of checkout... so the hotel's warden as i would like to call him after receiving the final payment let loose his pent up anger... what happened was that i came for checkout at 10 am... he was not there at his desk... went up back to my room... and by 10.20 was at the reception... now after rec the payment he started yelling that you are so much late... check out time is 10 am .... i was like 'i am sorry dude...i am your returning customer so you can be a little generous' .... ofcourse the proudy owner gave it back to me with more anger ... i said ' charge me for the late fee'... he said ' i will charge you for the whole night again'.... imagine a person of hospitality sector who has a returning customer saying that!!I think his brother tried to diffuse the situation but he also at the end of the conversation said 'Get Out' hence literally kicking us out after taking the money! so classy man... keep it up.my final suggestion to the hotel owner is... a little respect goes a long way... learn some!
Hotel,https://www.tripadvisor.com/ShowUserReviewsg319729d2486647r177293122HotelMoonlightPushkarPushkarAjmerDistrictRajasthan.html,Date of stay: August 2013,Hotel Moonlight Pushkar,Asia,India,Rajasthan,unknown,terrible,"If your going to stay here keep these things in mind1. Owner was very racist and insulted the Korean girls on their appearances2. Talking with your friends in the afternoon on the rooftop at 1pm is considered rude3. The laundry that we over paid for, ripped all my shirts 3 on the armpit4. When our friend took a quick shower in our room before she went on a 18hour bus journey, he yell at us and called us stupid5. The whole time I was there, I felted stressed out and on the edge6. If something is already broken in your room, leave it because he will come at you for everything you've got7. If your coming back after the sun has set, this place is probably the worst because at night time the dogs will go crazy and you have to pass couple of alleys that are inhabited by 2 3 dogsI know the some of the people in the past had great exp with this guest house, but I have met more than few people  in india who stayed in this guest house that had similar experience.There are other guest houses with much better service all over the townIf it isn't an emergency, I would feel free to look at other options as wellHappy Traveling"
Hotel,https://www.tripadvisor.com/ShowUserReviewsg304134d3874572r334140161WhyNotGuesthouseHikkaduwaGalleDistrictSouthernProvince.html,Date of stay: December 2015,Why Not Guesthouse,Asia,Sri Lanka,Southern Province,unknown,"Terrible, racist place","I booked two rooms for 5 adults in November for our December holidays using Booking.com. A whole month later, they email me stating that they had over booked one of the rooms I booked and got the confirmation for. When I called the hotel, they had the cheek to explain that since I was Sri Lankan, they do not want to rent it out and that they're giving our room to foreigners. Avoid at all costs if you abhor racism. I have better places to waste my money on!"
Hotel,https://www.tripadvisor.com/ShowUserReviewsg304134d3874572r334138845WhyNotGuesthouseHikkaduwaGalleDistrictSouthernProvince.html,Date of stay: December 2015,Why Not Guesthouse,Asia,Sri Lanka,Southern Province,unknown,Absolute racists!,"Booked two rooms here, only to have them call and tell us that they're giving the rooms to someone else. When we demanded further explanation, we were told that this was because we were Sri Lankans and not foreigners. Never, ever book here, not even if someone stuck a shotgun up your nether realm. Mind you, they took a whole month to tell us this."
Hotel,https://www.tripadvisor.com/ShowUserReviewsg293924d1192782r248611655KimLienHanoi.html,Date of stay: December 2014,Kim Lien,Asia,Vietnam,Hanoi,unknown,20 surcharge for having different colored skin...,"This is a budget hotel and although the hotel may be old and poorly maintained, that is not the main reason for my 1 star review. When my partner and myself arrived at this hotel after already paid for a booking and arrived to the reception we were informed that I would be required to pay an additional fee due to my ethnicity... Even though we had already booked and paid for the room the staff demanded the extra payment on arrival this is extortionate. The fact that the scam is racist made my day."
Hotel,https://www.tripadvisor.com/ShowUserReviewsg293924d1192782r160509009KimLienHanoi.html,Date of stay: April 2013,Kim Lien,Asia,Vietnam,Hanoi,unknown,Racist and Disgusting,"This place is horrible. When we first went in the lady at reception seemed angry but I wasn't sure why. I found out afterwards that she was calling me American and saying she didn't want me in her hotel, lobby, or anywhere near it. I'm not even American, but I don't know what she was trying to protect. After staying there for one night I'd imagine she should be trying to get all the business that anyone is willing to give her because this place is a total dump and the cleanliness of the rooms is truly sickening. I'd be embarrassed to bring a 10 cent hooker to this dump.The walls looked like someone flung mud all over them and no one bothered to clean them. The drawers were loaded with rat crap. The washroom has a window looking clearly into it and anyone over 6 feet shouldn't have a problem glancing in while you're doing your business. And finally the beds are harder than the floor.Finally the price was OUTRAGEOUS. 600,000 VND a night for this. I'd rather pay 600,000 a night to stay at the local landfill.Do not go unless you want to be treated poorly but the racist reception and overall have the worst hotel experience you can get."
Hotel,https://www.tripadvisor.com/ShowUserReviewsg298118d4795624r537857450ThankYouHippopotamusHostelMatsumotoNaganoPrefectureKoshinetsuChubu.html,Date of stay: October 2017,Thank You Hippopotamus Hostel,Asia,Japan,Chubu,unknown,"Rundown, unable to help past a racist parking guard","As a longterm budget traveller, I'm not squeamish about hygiene and cleanliness. Still, this hostel has a very dirty kitchen, a rundown appearance holes in all the shoji/paper doors, doors barely move, and just gives off a shabby feeling. Feels like young guys hanging out there, and financing their hanging out by barely managing a hostel.While I might have been there at the wrong day the staff who was there said he's only filling in once every two weeks, my experience in this hostel was awful. Short version, hostel staff unable to provide instruction for parking, then unable to get me past a racist parking guard.Long version. Across very little to no English, I finally got a room booked which was not ready yet, fair enough as it was before official checkin time. Then I tried to park next to the hostel, there is a very big city owned parking for 300yen/day, which is very cheap. The parking guard obviously doesn't like Gaijin, and just didn't want to let me enter. Lied to me and sent me around the block searching for another parking. I got the staff to translate, guard said I can't park here because it's election Sunday tomorrow, but there's another parking for the same price more lies. I drove around with the hostel guy in my car, he finally had to admit the guard lied. But he didn't want to confront him about it. I asked the hostel guy if he knew another parking which is not too expensive. No idea. Asked him if he can call anyone who knows. Stammering, but no action. So I finally let the hostel guy run, and parked the car for 100yen/20min, went to the hostel, talked to Japanese traveller who HAD parked his car there, but didn't want to talk to the parking guard either. I talked to the hostel guy again, he finally said all people usually park there, and that the parking is not guarded over night. So I parked there over the night. Left early. Came back for an errand, parked at the side of the road, the parking guard comes running, ""600 yen! Yesterday 300 yen! Today 300 yen!"", he obviously saw my car on the parking lot. So I tell him that he should let me in next time, and I will gladly pay then. He doesn't understand English, I don't understand Japanese. He's trying to keep me from leaving, by force. When I get in the car, slams the windows with his fist. He's also 2 heads shorter than me, 15 years older, wears glasses and is intellectually challenged. Can't hit that. His guard friends stand around, do nothing, and want to be elsewhere. So I open the window, try to shoo him off. At this point he's shouting ""No! No! No! 600 yen! No!"". Crazy. He starts grappling again. I've had enough, shake him off, drive off under blows against the windows and threats. I stop at a traffic light, think about it. It's 6 bucks, and he's got my licence plate. Are the police going to be fair to a foreigner I drive back, tell him what I think of him in my native language, and want to pay the 600 yen. He seems somewhat remorseful for completely losing his Japanese public face, leads me to the hostel, the guy in the hostel not the one the day before has obviously paid him the 600, so I now have to give HIM the 600. I tell him the story, but he has nothing to say, really. Obviously still too afraid to say anything that could lead to conflict with the parking guard. I understand you need to keep up Tatemae. But the parking guard didn't, and it was clear for everyone to see that he was just racist. To then NOT do ANYTHING about it if you're hostel staff and you have paying guests, that's not Tatemae, that's just cowardice and bad service."
Hotel,https://www.tripadvisor.com/ShowUserReviewsg51177d225718r570152640EconoLodgeWorthingtonOhio.html,Date of stay: March 2018,Econo Lodge,United States,Ohio OH,Worthington,unknown,"Racist, Front Desk Clerk or General Manager! Hope Tina is not the owner","I stayed in this hotel last month. I booked for 3 nights under my employable discount. Once I got to the hotel ready to check in, I was ready for bed. I was told that I am not able to stay there because this has to be for BUSINESS ONLY!!! WHAT YOU are so wrong. I have stayed as a choice employee many times. In town and out of town. I am manager at a near by hotel.. She did not know that. I have a personal relationship with the owner of my hotel and Senior VP of my hotel. So called both of them very upset and explain what my issue was and they were also upset. As I explained how this front desk person treated me and this front desk persons reaction to my explaining that she is racist she  the front desk person did not defend herself at all to say she was not racist. I called Choice and explained my issue. After 2 calls to choice and being the lobby standing up and being on hold while they try to convince this ignorant women to allow me to check in and tell her she is wrong for thinking that you can only use yor Choice employee discount if you are on business..  which I know she knows this already she allowed me to check in. By the way the front desk persons name is TINA!!  Tina then cancelled my 2 other nights without even telling Choice or telling me. I had to asked her. Tina is very uneducated and unprofessional. Not to mention she was dressed like she was a person off the street with jeans and a loose tee shirt on. I will never recommend this hotel to a homeless person to stay. Id rather stay on the streets then to ever feel the way she made me feel on this day. I have never had racial contact in my face like it was on this day!! I did stay here because I work in the area and needed to get back to work that night. NEVER AGAIN!! IF YOUR ARE BLACK NEVER STAY HERE!!!"
Hotel,https://www.tripadvisor.com/ShowUserReviewsg51177d225718r569801399EconoLodgeWorthingtonOhio.html,Date of stay: March 2018,Econo Lodge,United States,Ohio OH,Worthington,unknown,Worst staff I've ever encountered!!!!,"My friend was racially profiled at check in. We had a reservation for a room for 2 nights, booked at a discount because I am also a Choice employee. First time I booked the room the GM cancelled it without any kind of provocation! I checked my reservation the day before I was supposed to check in and it had been cancelled for absolutely no reason. I booked another room, and upon arrival was told that I would not be allowed to check in because my friend is not a fellow Choice employee!! I have had many friends and family stay with me in my Choice employee discount rooms, I have NEVER been told I couldn't have a room because of the person I would be sharing it with. We ended up leaving and going to a Quality Inn down the road, where the front desk agent told us that they are notoriously racist people. My friend who was checking in with me is black. I fully believe we were denied a room because the awful woman working the front desk is a racist. I have NEVER encountered a staff of people so incompetent, unhelpful, and rude!!! DO NOT STAY HERE! I have never felt so disrespected as I did talking to the staff at this motel. STAY FAR AWAY!!! "
Hotel,https://www.tripadvisor.com/ShowUserReviewsg1572224d939665r532265580BelmontMotorLodgePoriruaGreaterWellingtonNorthIsland.html,Date of stay: November 2016,Belmont Motor Lodge,South Pacific,New Zealand,North Island,unknown,Abusive racist manager,"Stayed here with my partner and child, and received truly the worst customer service I have ever encountered. Sue is abusive, hostile, racist, and bigoted.  Reading through the other reviews here and on Facebook I can see Im not alone in my experience.  Dont book here and fund this horrible women and the way she chooses to behave.  Her husband can do much better!"
Hotel,https://www.tripadvisor.com/ShowUserReviewsg1572224d939665r264523162BelmontMotorLodgePoriruaGreaterWellingtonNorthIsland.html,Date of stay: April 2015,Belmont Motor Lodge,South Pacific,New Zealand,North Island,unknown,THE WORSE PLACE EVER!!!!!,"I would never reccomment staying at this place. It's the worse customer service!! I felt so abused and violated of my human rights. Do not stay at this place. Because the owners running this place are absolutely racist. We arrived into Wellington Porirua this morning after a long 12 hour drive from up North. Unfortunately, where our church group was booked up the road was fully booked. So me and my partner were forced to find somewhere else to stay. Due to the large conference happening this weekend, it was hard to find something available. I called Belmont lodge, a man answered and sounded very polite on the phone. I asked for a room for two nights and two adults, so he then continued to reserve the room, I then added Im checking in my family to a different motel but we will be in shortly to finalise our reservation. We arrive to the motor lodge, and female her name was Suzie comes out of the office and says looking at me up and down, can I help you I say to her, yes I called about the room earlier. Out of no where with not even asking, she says we have rules of guests staying here, and I then say that's fine. My dad will be paying the room, and she says there's a bond. I continue to say, I will pay the bond. She goes on to say all this information, in the meantime my dad says his going up the road  she abrupts says to me. She has decided to refuse my booking, and not allow us to stay. I then say why, she says because she has the right to refuse me and my partner staying there. I said to her in shock are you being racists. She says no, I then said, are you always this rude I will make a formal complaint. Not to mention I am heavily pregnant, and she just right denies me the room because of the way I look and the fact I said I would pay the room and bond separately. I said we want to stay here and you've just said you will not allow us. You must be rasict because you can't me an explanation of any sort to why you will not allow us to stay here. She led on to say, she wasn't racist but still couldn't explain why she refused the room. She made me feel like we couldn't afford the room, and we were hooligans and were out to ruin the room but yet we were only standing in the reception area waiting to confirm the booking. Racist or NOT, I felt violated and abused especially being someone of colour who is 6 months pregnant who just needed a room to sleep in to rest after a 12 hour drive. IT was only me and my partner in the car who needed a room as my parents and all our friends had booked out the Mana Motel. I couldn't believe in all my years, the treatment I was receiving from this lady who is the owner Suzie. She could NOT once give me a clear explanation why she refused my booking on the spot. I have witnesses to prove this behaviour of this lady. My parents couldn't believe the she denied me a booking considering how nice and calm I was being to her. NOT ONCE did I swear or yell at her. All I kept repeating was the truth ""why are you being rude, why are you being racist and why are you refusing a booking with no explanation""....To be honest, from looking at the other bad reviews of this lodge, is seems like a common factor in the bad reviews. She clearly has customer serivce issues. She shouldn't have a lodge in Poririua even she doesn't accept the kind of population Poririua has. My experience was the worse in all my years!!!! I will never stay here again!!!"
Hotel,https://www.tripadvisor.com/ShowUserReviewsg1572224d939665r219332143BelmontMotorLodgePoriruaGreaterWellingtonNorthIsland.html,Date of stay: July 2014,Belmont Motor Lodge,South Pacific,New Zealand,North Island,unknown,WORST EXPERIENCE EVER,"On arrival I said ""hello"" and the lady rolled her eyes and pulled a disgusted look behind my back my sister and niece saw while I was going through my bag for the booking reference.  While checking in she was very clear of the rules which is fine, mean while I advised that we were visiting Wellington to attend the NZ Womens Basketball Championship at Te Rauparaha Arena.  At the end we enquired about how much it would be for a bigger room but was given the price and decided against it.  We walked to our room, on the way grabbing two extra towels.  5mins later we had a knock at the door and she said ""We have a problem here, I don't believe there are only two people staying here"", we explained that indeed there were only two people staying in the room and our three family members who had come with us to check in already had accommodation in Stokes Valley and we were simply 'relaxing' before the game in two hours 3pm after walking and training from Wellington City with our luggage. She then questioned why we needed extra towels and we explained it was because we were going to have a swim at the Arena after the game, she said we weren't allowed to take the towels offsite so I asked if she wanted them back but she kept accusing us of trying to sneak extra people in, it was only 1pm and she did explain that we were allowed visitors until 9pm but no matter how much we explained the situation she wouldn't let up.  By now my sister who saw her pulling faces behind my back had had enough and responsed sharply to all the questions and accusations she threw at us, she then suggested we move on because she was getting attitude.  We must of been having this conversation with her for 10mins repeatedly justifying ourselves, she went on to insinuate that we couldn't afford to stay at such places and after the reception and such comments we decided to leave and get our money back .....For the fact I do stay at such places several times a year, mostly always for sports trips and I have never experienced anything like this.  Later my sister told me what she did behind my back and I now believe it was because I'm brown and she's racist!!"
Hotel,https://www.tripadvisor.com/ShowUserReviewsg147344d12720987r649095498TheHarborClubStLuciaCurioCollectionbyHiltonGrosIsletGrosIsletQuart.html,Date of stay: January 2019,"The Harbor Club St. Lucia, Curio Collection by Hilton",Caribbean,St. Lucia,Gros Islet Quarter,unknown,Racist General Manager,"I have contacted Hilton corporate headquarters and have an open case against the racist General managerThis is a 'piggyback' review from the experience of fellow traveler 'jeansolme'  who has attested to the egregiously racist tirade of the General Manager, Jean Pierre.Let me preface this review by stating that this would be a 5 star review had I not experienced first hand the actions of the white RACIST, rude and intimidating GM of the Habour Club ; his name is Jean Pierre and incidentally, he is a new hire, being there for less than one month. I am in communication with Hilton headquarters in the USA, where I reside  to submit a formal complaint.The residence, staff and services at the resort were all excellent, aside from the GM. The wonderful staff excluding the RACIST GM even called me while I was on the way to the airport, to return my wallet which contained several hundred Euros, as I had forgot it when I checked out. I could not have asked for a better staff, services and accommodations  except, of course for the General Manager.As previous guest  jeansolme  stated, the incident on Saturday, 26 January 2019 sadly showed that the racist General Manager improperly targeted the bartender, named Hamilton  a professional local St. Lucian who did not deserve this improper treatment.Let me describe my experience:On the morning of Saturday, 26 January 2019, I had a lovely breakfast with my friends local St. Lucians at Julia's restaurant in the hotel. Perfect service. Upon return to my room, I requested that Hamilton the bartender, bring up to my room one cocktail and a bottle of water. He brought the items and also assisted me with the television which was not properly functioning throughout my stay  and then exited my room. Approximately 5 minutes later, the General Manager, who I now know to be Jean Pierre, a white French man, aggressively knocked on my door with another security man. I was packing, in my bathrobe and was quite frightened. I am a solo woman traveler and I take my safety very seriously.This GM was a complete bully and demanded to know where the bartender was. I was shocked at his demeanor and boorish behavior. I told him that the bartender had left and I had no idea where he was. The GM was so aggressive that I feared for my safety.As I mentioned, I am in communication with Hilton headquarters in te USA. I have never in my life experienced such horrible behavior from a GM. I will keep you all posted with the results of this investigation."
Hotel,https://www.tripadvisor.com/ShowUserReviewsg608524d1657212r651733140CalamanderLakeGregoryNuwaraEliyaCentralProvince.html,Date of stay: February 2019,Calamander Lake Gregory,Asia,Sri Lanka,Central Province,unknown,"Racist, unprofessional staff","We were here for a lunch meal. Recommended by our tour agent for some local cuisine, we were totally sold off by the most beautiful location this place has to offer. The floor manager, who was also in chefs clothes, was the most unprofessional hospitality guy I am yet to witness. He misguided us in understanding the portions and composition of Rice and Curry meal. When we wished to understand the pricing quoted on the bill this dish isnt even mentioned on their restaurant menu, he behaved in the most unprofessional way, pointing fingers while talking, rude behavior and not hospitable at all. We felt cheated. The food, not authentic as well. They used a continental fried fish finger preparation simply dunked into a local curry. A waste of time and money. And the staff is a total downer. "
Hotel,https://www.tripadvisor.com/ShowUserReviewsg608524d1657212r641945949CalamanderLakeGregoryNuwaraEliyaCentralProvince.html,Date of stay: December 2018,Calamander Lake Gregory,Asia,Sri Lanka,Central Province,unknown,"RACIST, untrained and rude staff","Visited this place on two occasions:1. For drinks: We had to seat ourselves and were not welcomed nor greeted. After 15 minutes, no menus offered and our presence was not acknowledged even though two waiters saw us in full view. My partner had to fetch menus for us; however we walked out after we were blatantly ignored by two more staff members. 2. For lunch:After entering, we were told to sit anywhere. After seating ourselves again, no menus were offered again and we were asked to move to another table  which was located in a muddy grass patch. When we refused, the waiter shouted and responded rudely. At the same time, a white family arrived and again, better service was offered including being chauffeured to a table and provided menus. My partner asked to see the manager and we were told he's ""outside"". We asked that the rude waiter apologise for his behaviour but was refused a simple apology too. There was an obvious difference in service offered to white and nonwhite customers which was potentially the most frustrating part of the experience since we're all darn paying customers. Don't be fooled by the seating with lake views. Better service can be offered by the food stalls at the lake side.EXTREMELY PATHETIC! AVOID THIS RESTAURANT UNLESS YOU ENJOY BEING TREATED LIKE CRAP!"
Hotel,https://www.tripadvisor.com/ShowUserReviewsg608524d1657212r358042792CalamanderLakeGregoryNuwaraEliyaCentralProvince.html,Date of stay: March 2016,Calamander Lake Gregory,Asia,Sri Lanka,Central Province,unknown,Racist place,"This place gives priority to only the foreigners and discriminates locals. The waiter took a long time to take the order and treated us with a donotcare attitude. We wanted to see the chalets with the hope of coming back, but they refused to show it. The menu was average."
Hotel,https://www.tripadvisor.com/ShowUserReviewsg187147d197525r591275346IbisParis17ClichyBatignollesParisIledeFrance.html,Date of stay: June 2018,Ibis Paris 17 ClichyBatignolles,Europe,France,IledeFrance,unknown,Rude and racist staff,"During our one night stay in this hotel we were treated so badly by the staff it got to the  point of being comical. The members of staff were frequently making racist comments towards our group calling us stupid english people and muttering slurs under their breathe in French not knowing that a lot of us actually speak the language.There was no hospitality at all. We had a check in time at 1pm and had to wait a further 30 mins to collect our key cards, which of course was fine. The lady came and and gave half of our group the keys and said there were no more rooms and we would have to wait until the evening. She wasnt apologetic in the slightest and looked like we were just a massive inconvenience. When we arrived back at the hotel at midnight ready to collect our keycards and go to bed when the lady said they key cards hadnt been programmed to our rooms yet. 20 of us were waiting for another hour to finally get our key cards, 12 hours after we were suppose to check in. When we finally were given key cards half of them were for rooms that were double booked and some of the group walked into people in their beds! Personally it took me a further 2 attempts to go back to the incredibly rude lady at the desk to get a room, however some of my colleagues had to try four times.The three rooms I saw were okay, would have been better if there were less strangers belongings and strangers in them.This is by far the worst service I have ever encountered. In the short time we were there it was actually pretty impressive how rude, racist and unprofessional the hotel staff were! If I could give 0 stars I would."
Hotel,https://www.tripadvisor.com/ShowUserReviewsg297765d4094362r628493568JacobHotelTiberiasGalileeNorthernDistrict.html,Date of stay: October 2018,Jacob Hotel,Middle East,Israel,Northern District,unknown,Staff are rude and racist especially the woman supervisor in the cafeteria.,"We were at this restaurant as a group. The quality of the hotel is extremely poor. Filthy carpets no space to move around the rooms. Shower stalls were on concept with water all over the washroom floor. What's worse the tall woman who supervised the cafeteria was racist and rude. When confronted seemed to just laugh it off. With her attitude, she is more fit as a prison warden rather than in an hotel cafeteria. Many in our group  noticed how she treated some clientele from European countries with added courtesy. Even the hotel manager was introduced to the European clients, however when she pointed to the leaders of our group he rudely waved his hand to say he was not interested and walked away. My review will also be sent to Purple Orchid, the organizers of our trip. We do not pay good money to be housed in cheap lousy hotels like this one. And oh, by the way making clients stand in a long line up to make their own coffee with just one coffee machine is absurd."
